Title,Type1,Volum,Location,Date_mfg,NameHost,Track,When,Who,Mail,Status,DetailStatus,Note,Modified,Modified By
41B01FEX6824,Halotron,10 ปอนด์,โถงหน้าห้องรับจ่าย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6825,Halotron,10 ปอนด์,โถงหน้าห้องรับจ่าย,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6826,CO2,10 ปอนด์,ห้องตรวจพิสูจน์ (โถงหน้าห้องรับจ่าย),9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6827,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6828,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/27/2025 1:54 PM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6829,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6830,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:08 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6831,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6832,Halotron,10 ปอนด์,ชานขนถ่ายธนบัตร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B01FEX6833,CO2,10 ปอนด์,ทางขึ้นห้องเครื่อง,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6834,CO2,10 ปอนด์,ห้องควบคุมงานรักษาความปลอดภัย ศหญ.,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6835,CO2,10 ปอนด์,ห้องควบคุมงานรักษาความปลอดภัย ศหญ.,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B31FEX6802,Water Mist,10 ปอนด์,ภายในป้อม รปภ. อาคาร B3,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:18 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6436,CO2,10 ปอนด์,ภายในห้อง MCR,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6437,CO2,10 ปอนด์,ภายในห้องเซิร์ฟเวอร์ EQM,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:12 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B31FEX6803,Water Mist,10 ปอนด์,ภายในป้อมตำรวจรักษาการณ์ อาคาร B3,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:20 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6438,CO2,10 ปอนด์,ภายในห้องไฟฟ้า ,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6439,CO2,10 ปอนด์,ทางเดินหน้าห้องธุรการ,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6804,CO2,10 ปอนด์,ทางเดินจุตรวจค้นประตูD5 ในตู้ Fire Hose,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:20 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6840,CO2,10 ปอนด์,ภายในห้องธุรการ,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:09 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6841,CO2,10 ปอนด์,ห้องเก็บเอกสาร,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6805,CO2,10 ปอนด์,ห้องควบคุมงาน CCC,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:21 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6842,CO2,10 ปอนด์,ห้องนันทนาการ,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6843,CO2,10 ปอนด์,ทางเดินหน้าห้องพัดลม,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6806,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:21 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6444,CO2,10 ปอนด์,ภายในห้องพัดลม,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6807,CO2,10 ปอนด์,ทางเดินหน้าห้อง Admin,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:21 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6445,CO2,10 ปอนด์,ภายในห้องควบคุมระบบอาคาร,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6446,CO2,10 ปอนด์,ภายในห้อง UPS,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6808,Water Mist,10 ปอนด์,หน้าห้องมั่นคงรอง,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:21 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6447,CO2,10 ปอนด์,ภายในห้อง MDB,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6809,Water Mist,10 ปอนด์,หน้าห้องมั่นคงรอง,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:22 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6848,CO2,10 ปอนด์,ภายในห้อง TRANSFORMER,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/27/2025 1:55 PM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6810,CO2,10 ปอนด์,ภายในห้องนับคัดธนบัตร ,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:22 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B12FEX6849,Dry che,15 ปอนด์,ภายในห้องไฟฟ้าสำรอง GENERATOR,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B12FEX6850,Dry che,15 ปอนด์,ภายในห้องไฟฟ้าสำรอง GENERATOR,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B21FEX6451,CO2,10 ปอนด์,ภายในป้อมรักษาการณ์ รปภ. G1,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B21FEX6852,CO2,10 ปอนด์,ภายในป้อมรักษาการณ์ รปภ. G1,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B21FEX6853,CO2,10 ปอนด์,ภายในป้อมรักษาการณ์ ตำรวจ G1,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6811,Water Mist,10 ปอนด์,ลานขนถ่าย,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:22 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B21FEX6854,CO2,10 ปอนด์,หน้าห้องพักคอย G1,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6812,Water Mist,10 ปอนด์,ลานขนถ่าย,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:23 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B21FEX6855,CO2,10 ปอนด์,ภายในห้องเก็บอาวุธ CCC,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:10 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
41B31FEX6456,CO2,10 ปอนด์,ภายในห้องเครื่องปั๊มน้ำ,1/1/2021,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6813,CO2,10 ปอนด์,หน้าห้องทำลายธนบัตร ในตู้ Fire Hose,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:23 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
41B31FEX6857,CO2,10 ปอนด์,ภายในห้องเก็บพัสดุ,9/1/2025,ศหญ.,FALSE,,,,ปกติ,,,10/24/2025 11:11 AM,Amnuay Tongmit (อำนวย ต้องมิตร)
42B11FEX6814,CO2,10 ปอนด์,หน้าห้องน้ำ ด้านห้องสันทนาการ,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:23 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6815,CO2,10 ปอนด์,หน้าห้องน้ำ ด้านห้องสันทนาการ,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:23 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6816,CO2,10 ปอนด์,หน้าห้อง Net Work ในตู้ Fire Hose,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:24 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6817,CO2,10 ปอนด์,หน้าห้อง UPS,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:24 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6818,CO2,10 ปอนด์,หน้าห้อง UPS,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:24 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6819,CO2,10 ปอนด์,หน้าห้อง รับ - จ่าย  ธพ.,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:24 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6820,CO2,10 ปอนด์,หน้าห้อง รับ - จ่าย  ธพ.,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:33 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6821,Dry che,15 ปอนด์,ภายในห้องเครื่องปั่นไฟฟ้าสำรอง,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:33 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6822,Dry che,15 ปอนด์,ภายในห้องเครื่องปั่นไฟฟ้าสำรอง,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B41FEX6823,CO2,10 ปอนด์,ภายในห้องบีบอัด อาคาร B4,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B41FEX6824,CO2,10 ปอนด์,ภายในห้องบีบอัด อาคาร B4,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6825,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6826,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6827,CO2,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:34 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6828,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6829,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6830,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6831,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6832,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6833,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:35 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
42B11FEX6834,Dry che,10 ปอนด์,ห้องสำนักงาน ธปท.1,9/24/2025,ศสร.,FALSE,,,,ปกติ,,,10/27/2025 2:36 PM,Natthaphon Piyarajasakul (ณัฏฐพล ปิยะราษฏร์สกุล)
33B21FEX6830,CO2,10 ปอนด์,อาคาร B2 อาคารผู้มาติดต่อ B2 (ห้องสันทนาการ GFC.),1/1/2025,ศอบ.,FALSE,,,,ปกติ,,,10/30/2025 8:19 AM,Sakchai Weruwanarak (ศักดิ์ชัย เวฬุวนารักษ์)
33B21FEX6831,Water Mist,10 ปอนด์,อาคาร B2 อาคารผู้มาติดต่อ B2 (ทางเดินหน้าห้องน้ำ),1/1/2025,ศอบ.,FALSE,,,,ปกติ,,,10/30/2025 8:19 AM,Sakchai Weruwanarak (ศักดิ์ชัย เวฬุวนารักษ์)
33B31FEX6832,Water Mist,10 ปอนด์,อาคาร B3 ป้อมรักษาการณ์ B3 (ยามจ้าง),1/1/2025,ศอบ.,FALSE,,,,ปกติ,,,10/30/2025 8:20 AM,Sakchai Weruwanarak (ศักดิ์ชัย เวฬุวนารักษ์)
33G31FEX6833,Dry che,10 ปอนด์,อาคาร B3 สนามเปตองที่จอดรถGF(G3),1/1/2025,ศอบ.,FALSE,,,,ปกติ,,,11/27/2025 8:52 AM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
32B31FEX6830,ABFFC,10 ปอนด์,อาคาร B3 ในป้อมรักษาการณ์KTGS,1/1/2025,ศนร.,FALSE,,,,ปกติ,,,11/26/2025 1:52 PM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
32B31FEX6831,ABFFC,10 ปอนด์,อาคาร B3 ผนังด้านหลังป้อมรักษาการณ์,1/1/2025,ศนร.,FALSE,,,,ปกติ,,,11/26/2025 1:52 PM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
32G4FEX6832,Dry che,10 ปอนด์,โรงจอดรถ พนง.ศนร.,1/1/2025,ศนร.,FALSE,,,,ปกติ,,,11/26/2025 1:51 PM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
32G4FEX6833,Dry che,10 ปอนด์,โรงจอดรถ พนง.ศนร.,1/1/2025,ศนร.,FALSE,,,,ปกติ,,,11/26/2025 1:51 PM,Nipon Anuprasert (นิพนธ์ อนุประเสริฐ)
